experimentTag,experiment.modelId,scaleSize,evidenceId,evidenceLabel,evidenceTitle,rubricId,rubric.qualityStats,rubric.stages,abstained,decodedScores,expertAgreementProb
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k577ar6sd8zrs3wtx5azjf6vy180s3cx,E6,"Colombia, Cuba and Mexico: Are these Trump's next targets?",jh78wvfcmhghbymf0acrtxtw4s80vtp2,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.9}","[{""criteria"": [""Documentation of judicial rulings that counter executive mandates"", ""Evidence of diverse ownership within the media sector"", ""Presence of multiple, competing political platforms with access to public resources.""], ""label"": ""Pluralistic Institutional Autonomy""}, {""criteria"": [""Increased frequency of executive rhetoric prioritizing national identity over sub-national affiliations"", ""Legislative proposals aimed at centralizing administrative authority"", ""Alignment of state-funded media narratives with executive policy goals.""], ""label"": ""Emergent National-Executive Alignment""}, {""criteria"": [""Implementation of legislative restrictions on the assembly and funding of opposition organizations"", ""Documented replacement of non-aligned civil service personnel with executive appointments"", ""State-monitored coordination of private industrial output with national security objectives.""], ""label"": ""Systematic Institutional Consolidation""}, {""criteria"": [""Formal prohibition of opposition political parties and independent labor unions"", ""Mandatory participation in state-aligned civic or youth organizations"", ""Fusion of domestic policing and military command structures under a singular executive authority.""], ""label"": ""Unified State-Societal Integration""}]",True,,0.95
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57e7way6hhvgfhh944qzqzptd80sb4h,E9,Critical Education in the Age of Trump’s Fascist Politics,jh78wvfcmhghbymf0acrtxtw4s80vtp2,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.9}","[{""criteria"": [""Documentation of judicial rulings that counter executive mandates"", ""Evidence of diverse ownership within the media sector"", ""Presence of multiple, competing political platforms with access to public resources.""], ""label"": ""Pluralistic Institutional Autonomy""}, {""criteria"": [""Increased frequency of executive rhetoric prioritizing national identity over sub-national affiliations"", ""Legislative proposals aimed at centralizing administrative authority"", ""Alignment of state-funded media narratives with executive policy goals.""], ""label"": ""Emergent National-Executive Alignment""}, {""criteria"": [""Implementation of legislative restrictions on the assembly and funding of opposition organizations"", ""Documented replacement of non-aligned civil service personnel with executive appointments"", ""State-monitored coordination of private industrial output with national security objectives.""], ""label"": ""Systematic Institutional Consolidation""}, {""criteria"": [""Formal prohibition of opposition political parties and independent labor unions"", ""Mandatory participation in state-aligned civic or youth organizations"", ""Fusion of domestic policing and military command structures under a singular executive authority.""], ""label"": ""Unified State-Societal Integration""}]",False,"[1, 2, 3]",0.65
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57a26ypts9ehmw0m5xa76f76n80say9,E7,Free the Maduros! Jail Trump!,jh78wvfcmhghbymf0acrtxtw4s80vtp2,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.9}","[{""criteria"": [""Documentation of judicial rulings that counter executive mandates"", ""Evidence of diverse ownership within the media sector"", ""Presence of multiple, competing political platforms with access to public resources.""], ""label"": ""Pluralistic Institutional Autonomy""}, {""criteria"": [""Increased frequency of executive rhetoric prioritizing national identity over sub-national affiliations"", ""Legislative proposals aimed at centralizing administrative authority"", ""Alignment of state-funded media narratives with executive policy goals.""], ""label"": ""Emergent National-Executive Alignment""}, {""criteria"": [""Implementation of legislative restrictions on the assembly and funding of opposition organizations"", ""Documented replacement of non-aligned civil service personnel with executive appointments"", ""State-monitored coordination of private industrial output with national security objectives.""], ""label"": ""Systematic Institutional Consolidation""}, {""criteria"": [""Formal prohibition of opposition political parties and independent labor unions"", ""Mandatory participation in state-aligned civic or youth organizations"", ""Fusion of domestic policing and military command structures under a singular executive authority.""], ""label"": ""Unified State-Societal Integration""}]",False,[1],0.85
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh78wvfcmhghbymf0acrtxtw4s80vtp2,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.9}","[{""criteria"": [""Documentation of judicial rulings that counter executive mandates"", ""Evidence of diverse ownership within the media sector"", ""Presence of multiple, competing political platforms with access to public resources.""], ""label"": ""Pluralistic Institutional Autonomy""}, {""criteria"": [""Increased frequency of executive rhetoric prioritizing national identity over sub-national affiliations"", ""Legislative proposals aimed at centralizing administrative authority"", ""Alignment of state-funded media narratives with executive policy goals.""], ""label"": ""Emergent National-Executive Alignment""}, {""criteria"": [""Implementation of legislative restrictions on the assembly and funding of opposition organizations"", ""Documented replacement of non-aligned civil service personnel with executive appointments"", ""State-monitored coordination of private industrial output with national security objectives.""], ""label"": ""Systematic Institutional Consolidation""}, {""criteria"": [""Formal prohibition of opposition political parties and independent labor unions"", ""Mandatory participation in state-aligned civic or youth organizations"", ""Fusion of domestic policing and military command structures under a singular executive authority.""], ""label"": ""Unified State-Societal Integration""}]",False,[2],0.65
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh78wvfcmhghbymf0acrtxtw4s80vtp2,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.9}","[{""criteria"": [""Documentation of judicial rulings that counter executive mandates"", ""Evidence of diverse ownership within the media sector"", ""Presence of multiple, competing political platforms with access to public resources.""], ""label"": ""Pluralistic Institutional Autonomy""}, {""criteria"": [""Increased frequency of executive rhetoric prioritizing national identity over sub-national affiliations"", ""Legislative proposals aimed at centralizing administrative authority"", ""Alignment of state-funded media narratives with executive policy goals.""], ""label"": ""Emergent National-Executive Alignment""}, {""criteria"": [""Implementation of legislative restrictions on the assembly and funding of opposition organizations"", ""Documented replacement of non-aligned civil service personnel with executive appointments"", ""State-monitored coordination of private industrial output with national security objectives.""], ""label"": ""Systematic Institutional Consolidation""}, {""criteria"": [""Formal prohibition of opposition political parties and independent labor unions"", ""Mandatory participation in state-aligned civic or youth organizations"", ""Fusion of domestic policing and military command structures under a singular executive authority.""], ""label"": ""Unified State-Societal Integration""}]",False,"[1, 3]",0.2
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57725xjq6zbvva7qkzyncrth580sr65,E5,Where’s the outrage?,jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",False,[1],0.92
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57a26ypts9ehmw0m5xa76f76n80say9,E7,Free the Maduros! Jail Trump!,jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",False,[1],0.92
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k574de8fz4wnzs11ccpy0jqpad80stqj,E2,Being ‘American’,jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",False,[1],0.95
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k574wzan7ncyvd1ww0rjgffrtn80r6f4,E3,The most significant question for Trump’s America in 2026: What sticks?,jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",True,,0.95
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57e7way6hhvgfhh944qzqzptd80sb4h,E9,Critical Education in the Age of Trump’s Fascist Politics,jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",False,"[2, 4]",0.15
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k577ar6sd8zrs3wtx5azjf6vy180s3cx,E6,"Colombia, Cuba and Mexico: Are these Trump's next targets?",jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",True,,0.92
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k572jg0nf4h2ym44z7885a10q980rb0j,E1,Why Fascists Always Come for the Socialists First,jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",False,"[1, 3, 4]",0.45
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",True,,0.85
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k574de8fz4wnzs11ccpy0jqpad80stqj,E2,Being ‘American’,jh77ty7kqhrmtta0txwxavctms80t736,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""High frequency of independent judicial reversals of executive actions"", ""Broad distribution of media ownership across competing private and public entities"", ""Sustained presence of diverse and competing political ideologies within legislative bodies.""], ""label"": ""Autonomous Pluralistic Systems""}, {""criteria"": [""Increasing frequency of exclusionary nationalistic rhetoric by public officials in official briefings"", ""Periodic coordinated demonstrations by non-state organizations utilizing uniform symbols or iconography"", ""Introduction of legislative proposals aimed at narrowing the definition of national identity.""], ""label"": ""Nascent Ideological Alignment""}, {""criteria"": [""Successful legislative reduction of independent oversight mechanisms or judicial review"", ""Systematic replacement of non-partisan civil servants with individuals possessing explicit party or movement affiliations"", ""Frequent state-directed legal or regulatory actions against independent media outlets and opposition figures.""], ""label"": ""Systematic Structural Centralization""}, {""criteria"": [""Total fusion of governing party leadership with state administrative and military structures"", ""Absolute absence of news reporting regarding organized political opposition or public dissent"", ""State-mandated participation in national mobilization events or ideological education programs.""], ""label"": ""Consolidated Monolithic Integration""}]",False,[1],0.85
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh795q9kmwcc0jxksn9jwja2t980t2f0,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Rhetoric emphasizing national rebirth or perceived external threats used by non-state actors"", ""isolated occurrences of protests targeting specific demographic groups"", ""judicial and legislative oversight functioning according to established constitutional norms.""], ""label"": ""Peripheral and Disconnected Indicators""}, {""criteria"": [""Repeated legislative proposals targeting the legal status of specific demographic or minority groups"", ""frequent executive use of emergency decrees to bypass legislative deliberation"", ""expansion of state-funded media outlets focused on nationalistic messaging.""], ""label"": ""Developing Institutional Alignment""}, {""criteria"": [""Systematic removal of non-aligned personnel from civil service and judicial positions"", ""formal legislative integration of private industry with state security objectives"", ""sustained mobilization of state-sanctioned civilian groups for domestic surveillance or order maintenance.""], ""label"": ""Systematic Structural Reconfiguration""}, {""criteria"": [""Elimination of multi-party competition through the de-registration of opposition organizations"", ""state-mandated ideological alignment within all public and private educational institutions"", ""total administrative control over all major national information and communication channels.""], ""label"": ""Unitary State Consolidation""}]",True,,0.95
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57e7way6hhvgfhh944qzqzptd80sb4h,E9,Critical Education in the Age of Trump’s Fascist Politics,jh77ty7kqhrmtta0txwxavctms80t736,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""High frequency of independent judicial reversals of executive actions"", ""Broad distribution of media ownership across competing private and public entities"", ""Sustained presence of diverse and competing political ideologies within legislative bodies.""], ""label"": ""Autonomous Pluralistic Systems""}, {""criteria"": [""Increasing frequency of exclusionary nationalistic rhetoric by public officials in official briefings"", ""Periodic coordinated demonstrations by non-state organizations utilizing uniform symbols or iconography"", ""Introduction of legislative proposals aimed at narrowing the definition of national identity.""], ""label"": ""Nascent Ideological Alignment""}, {""criteria"": [""Successful legislative reduction of independent oversight mechanisms or judicial review"", ""Systematic replacement of non-partisan civil servants with individuals possessing explicit party or movement affiliations"", ""Frequent state-directed legal or regulatory actions against independent media outlets and opposition figures.""], ""label"": ""Systematic Structural Centralization""}, {""criteria"": [""Total fusion of governing party leadership with state administrative and military structures"", ""Absolute absence of news reporting regarding organized political opposition or public dissent"", ""State-mandated participation in national mobilization events or ideological education programs.""], ""label"": ""Consolidated Monolithic Integration""}]",False,"[2, 3]",0.85
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k577ar6sd8zrs3wtx5azjf6vy180s3cx,E6,"Colombia, Cuba and Mexico: Are these Trump's next targets?",jh77ty7kqhrmtta0txwxavctms80t736,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""High frequency of independent judicial reversals of executive actions"", ""Broad distribution of media ownership across competing private and public entities"", ""Sustained presence of diverse and competing political ideologies within legislative bodies.""], ""label"": ""Autonomous Pluralistic Systems""}, {""criteria"": [""Increasing frequency of exclusionary nationalistic rhetoric by public officials in official briefings"", ""Periodic coordinated demonstrations by non-state organizations utilizing uniform symbols or iconography"", ""Introduction of legislative proposals aimed at narrowing the definition of national identity.""], ""label"": ""Nascent Ideological Alignment""}, {""criteria"": [""Successful legislative reduction of independent oversight mechanisms or judicial review"", ""Systematic replacement of non-partisan civil servants with individuals possessing explicit party or movement affiliations"", ""Frequent state-directed legal or regulatory actions against independent media outlets and opposition figures.""], ""label"": ""Systematic Structural Centralization""}, {""criteria"": [""Total fusion of governing party leadership with state administrative and military structures"", ""Absolute absence of news reporting regarding organized political opposition or public dissent"", ""State-mandated participation in national mobilization events or ideological education programs.""], ""label"": ""Consolidated Monolithic Integration""}]",True,,0.98
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k574wzan7ncyvd1ww0rjgffrtn80r6f4,E3,The most significant question for Trump’s America in 2026: What sticks?,jh77ty7kqhrmtta0txwxavctms80t736,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""High frequency of independent judicial reversals of executive actions"", ""Broad distribution of media ownership across competing private and public entities"", ""Sustained presence of diverse and competing political ideologies within legislative bodies.""], ""label"": ""Autonomous Pluralistic Systems""}, {""criteria"": [""Increasing frequency of exclusionary nationalistic rhetoric by public officials in official briefings"", ""Periodic coordinated demonstrations by non-state organizations utilizing uniform symbols or iconography"", ""Introduction of legislative proposals aimed at narrowing the definition of national identity.""], ""label"": ""Nascent Ideological Alignment""}, {""criteria"": [""Successful legislative reduction of independent oversight mechanisms or judicial review"", ""Systematic replacement of non-partisan civil servants with individuals possessing explicit party or movement affiliations"", ""Frequent state-directed legal or regulatory actions against independent media outlets and opposition figures.""], ""label"": ""Systematic Structural Centralization""}, {""criteria"": [""Total fusion of governing party leadership with state administrative and military structures"", ""Absolute absence of news reporting regarding organized political opposition or public dissent"", ""State-mandated participation in national mobilization events or ideological education programs.""], ""label"": ""Consolidated Monolithic Integration""}]",True,,0.95
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57725xjq6zbvva7qkzyncrth580sr65,E5,Where’s the outrage?,jh77ty7kqhrmtta0txwxavctms80t736,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""High frequency of independent judicial reversals of executive actions"", ""Broad distribution of media ownership across competing private and public entities"", ""Sustained presence of diverse and competing political ideologies within legislative bodies.""], ""label"": ""Autonomous Pluralistic Systems""}, {""criteria"": [""Increasing frequency of exclusionary nationalistic rhetoric by public officials in official briefings"", ""Periodic coordinated demonstrations by non-state organizations utilizing uniform symbols or iconography"", ""Introduction of legislative proposals aimed at narrowing the definition of national identity.""], ""label"": ""Nascent Ideological Alignment""}, {""criteria"": [""Successful legislative reduction of independent oversight mechanisms or judicial review"", ""Systematic replacement of non-partisan civil servants with individuals possessing explicit party or movement affiliations"", ""Frequent state-directed legal or regulatory actions against independent media outlets and opposition figures.""], ""label"": ""Systematic Structural Centralization""}, {""criteria"": [""Total fusion of governing party leadership with state administrative and military structures"", ""Absolute absence of news reporting regarding organized political opposition or public dissent"", ""State-mandated participation in national mobilization events or ideological education programs.""], ""label"": ""Consolidated Monolithic Integration""}]",False,"[1, 2]",0.85
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k572jg0nf4h2ym44z7885a10q980rb0j,E1,Why Fascists Always Come for the Socialists First,jh77ty7kqhrmtta0txwxavctms80t736,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""High frequency of independent judicial reversals of executive actions"", ""Broad distribution of media ownership across competing private and public entities"", ""Sustained presence of diverse and competing political ideologies within legislative bodies.""], ""label"": ""Autonomous Pluralistic Systems""}, {""criteria"": [""Increasing frequency of exclusionary nationalistic rhetoric by public officials in official briefings"", ""Periodic coordinated demonstrations by non-state organizations utilizing uniform symbols or iconography"", ""Introduction of legislative proposals aimed at narrowing the definition of national identity.""], ""label"": ""Nascent Ideological Alignment""}, {""criteria"": [""Successful legislative reduction of independent oversight mechanisms or judicial review"", ""Systematic replacement of non-partisan civil servants with individuals possessing explicit party or movement affiliations"", ""Frequent state-directed legal or regulatory actions against independent media outlets and opposition figures.""], ""label"": ""Systematic Structural Centralization""}, {""criteria"": [""Total fusion of governing party leadership with state administrative and military structures"", ""Absolute absence of news reporting regarding organized political opposition or public dissent"", ""State-mandated participation in national mobilization events or ideological education programs.""], ""label"": ""Consolidated Monolithic Integration""}]",False,"[2, 3]",0.35
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k574de8fz4wnzs11ccpy0jqpad80stqj,E2,Being ‘American’,jh7av4g23agr64ctgyzm2qmpa180td35,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""High frequency of judicial rulings against executive actions"", ""Broad fragmentation of media ownership across competing private interests"", ""Multi-party representation in all levels of legislative committees.""], ""label"": ""Pluralist Institutional Diversity""}, {""criteria"": [""Frequent executive rhetoric regarding national rebirth or purification"", ""Documented incidents of decentralized partisan group mobilization"", ""Increased legal scrutiny directed toward specific independent institutional bodies.""], ""label"": ""Emerging Nationalist Alignment""}, {""criteria"": [""Legislative restructuring that increases executive influence over judicial appointments"", ""Documented coordination between state security forces and partisan volunteer organizations"", ""Economic policy prioritizing resource allocation to state-aligned commercial entities.""], ""label"": ""Coordinated Structural Transition""}, {""criteria"": [""Uniformity of judicial decisions with executive policy mandates"", ""Absence of political organizations unaffiliated with the governing party"", ""Total integration of media dissemination through state-directed oversight.""], ""label"": ""Totalized State Integration""}]",False,[1],0.92
ecc-fascism-usa-trial-gemini-3.0-flash,gemini-3.0-flash,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh77ty7kqhrmtta0txwxavctms80t736,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""High frequency of independent judicial reversals of executive actions"", ""Broad distribution of media ownership across competing private and public entities"", ""Sustained presence of diverse and competing political ideologies within legislative bodies.""], ""label"": ""Autonomous Pluralistic Systems""}, {""criteria"": [""Increasing frequency of exclusionary nationalistic rhetoric by public officials in official briefings"", ""Periodic coordinated demonstrations by non-state organizations utilizing uniform symbols or iconography"", ""Introduction of legislative proposals aimed at narrowing the definition of national identity.""], ""label"": ""Nascent Ideological Alignment""}, {""criteria"": [""Successful legislative reduction of independent oversight mechanisms or judicial review"", ""Systematic replacement of non-partisan civil servants with individuals possessing explicit party or movement affiliations"", ""Frequent state-directed legal or regulatory actions against independent media outlets and opposition figures.""], ""label"": ""Systematic Structural Centralization""}, {""criteria"": [""Total fusion of governing party leadership with state administrative and military structures"", ""Absolute absence of news reporting regarding organized political opposition or public dissent"", ""State-mandated participation in national mobilization events or ideological education programs.""], ""label"": ""Consolidated Monolithic Integration""}]",False,"[2, 3]",0.72
